resp.id,ques,alt,carpool,seat,cargo,eng,price,choice
156,2337,2,no,6,3ft,hyb,30,1
156,2337,3,no,6,2ft,elec,35,0
156,2338,1,no,6,3ft,elec,30,1
156,2338,2,no,7,2ft,hyb,40,0
156,2338,3,no,8,2ft,hyb,30,0
156,2339,1,no,6,2ft,elec,30,0
156,2339,2,no,8,2ft,gas,30,1
156,2339,3,no,6,2ft,gas,35,0
156,2340,1,no,7,2ft,elec,35,0
156,2340,2,no,7,3ft,elec,35,0
156,2340,3,no,6,2ft,gas,40,1
157,2341,1,no,7,2ft,hyb,35,1
157,2341,2,no,6,2ft,hyb,30,0
157,2341,3,no,7,2ft,gas,35,0
157,2342,1,no,6,3ft,hyb,30,0
157,2342,2,no,7,3ft,hyb,30,1
157,2342,3,no,6,2ft,elec,35,0
157,2343,1,no,8,2ft,hyb,35,1
157,2343,2,no,8,3ft,elec,35,0
157,2343,3,no,8,2ft,hyb,40,0
157,2344,1,no,6,2ft,gas,35,1
157,2344,2,no,7,3ft,elec,35,0
157,2344,3,no,8,2ft,elec,35,0
157,2345,1,no,8,3ft,hyb,35,0
157,2345,2,no,8,2ft,elec,40,0
157,2345,3,no,8,2ft,gas,35,1
157,2346,1,no,8,3ft,gas,35,0
157,2346,2,no,6,2ft,gas,30,1
157,2346,3,no,8,2ft,elec,30,0
157,2347,1,no,6,3ft,gas,40,0
157,2347,2,no,7,2ft,elec,35,0
157,2347,3,no,6,3ft,hyb,35,1
157,2348,1,no,7,2ft,gas,40,0
157,2348,2,no,8,2ft,hyb,30,0
157,2348,3,no,7,3ft,gas,35,1
157,2349,1,no,8,3ft,gas,40,1
157,2349,2,no,6,2ft,elec,40,0
157,2349,3,no,6,3ft,elec,35,0
157,2350,1,no,6,3ft,gas,35,1
157,2350,2,no,8,3ft,elec,40,0
157,2350,3,no,7,2ft,elec,40,0
157,2351,1,no,7,3ft,hyb,35,0
157,2351,2,no,8,3ft,gas,30,1
157,2351,3,no,7,3ft,elec,40,0
157,2352,1,no,8,3ft,hyb,40,0
157,2352,2,no,6,3ft,gas,30,1
157,2352,3,no,7,3ft,elec,30,0
157,2353,1,no,8,3ft,hyb,30,0
157,2353,2,no,7,3ft,hyb,40,0
157,2353,3,no,8,2ft,gas,30,1
157,2354,1,no,7,2ft,elec,30,0
157,2354,2,no,6,2ft,gas,40,1
157,2354,3,no,6,3ft,hyb,40,0
157,2355,1,no,6,2ft,elec,30,0
157,2355,2,no,6,2ft,hyb,35,0
157,2355,3,no,6,3ft,elec,30,1
158,2356,1,no,7,3ft,gas,30,0
158,2356,2,no,6,2ft,gas,30,1
158,2356,3,no,7,3ft,hyb,30,0
158,2357,1,no,7,2ft,gas,30,1
158,2357,2,no,7,2ft,gas,35,0
158,2357,3,no,6,3ft,gas,35,0
158,2358,1,no,8,2ft,elec,30,0
158,2358,2,no,7,2ft,hyb,35,0
158,2358,3,no,8,2ft,gas,35,1
158,2359,1,no,8,2ft,gas,30,1
158,2359,2,no,6,3ft,elec,35,0
158,2359,3,no,8,2ft,elec,40,0
158,2360,1,no,8,3ft,gas,35,1
158,2360,2,no,8,3ft,hyb,35,0
158,2360,3,no,7,2ft,hyb,30,0
158,2361,1,no,6,3ft,hyb,35,0
158,2361,2,no,8,3ft,gas,30,1
158,2361,3,no,7,3ft,hyb,35,0
158,2362,1,no,6,2ft,hyb,35,1
158,2362,2,no,6,3ft,hyb,40,0
158,2362,3,no,7,2ft,hyb,40,0
158,2363,1,no,7,2ft,gas,40,0
158,2363,2,no,8,2ft,hyb,35,1
158,2363,3,no,7,2ft,elec,40,0
158,2364,1,no,6,3ft,elec,30,1
158,2364,2,no,6,2ft,elec,40,0
158,2364,3,no,7,3ft,elec,30,0
158,2365,1,no,6,3ft,elec,40,0
158,2365,2,no,8,3ft,hyb,40,0
158,2365,3,no,7,3ft,elec,35,1
158,2366,1,no,7,3ft,gas,40,0
158,2366,2,no,8,2ft,hyb,30,1
158,2366,3,no,8,3ft,elec,40,0
158,2367,1,no,6,2ft,elec,35,0
158,2367,2,no,6,2ft,gas,35,1
158,2367,3,no,6,2ft,gas,40,0
158,2368,1,no,7,3ft,hyb,40,0
158,2368,2,no,8,2ft,elec,35,0
158,2368,3,no,8,3ft,gas,40,1
158,2369,1,no,7,2ft,elec,35,1
158,2369,2,no,8,2ft,gas,40,0
158,2369,3,no,6,2ft,hyb,30,0
158,2370,1,no,6,3ft,gas,40,0
158,2370,2,no,6,2ft,hyb,40,0
158,2370,3,no,6,3ft,gas,30,1
159,2371,1,no,6,2ft,gas,35,0
159,2371,2,no,8,2ft,elec,30,1
159,2371,3,no,8,3ft,hyb,30,0
159,2372,1,no,7,3ft,elec,30,0
159,2372,2,no,6,2ft,hyb,40,0
159,2372,3,no,8,2ft,elec,40,1
159,2373,1,no,6,3ft,gas,30,0
159,2373,2,no,8,2ft,gas,30,1
159,2373,3,no,8,2ft,gas,40,0
159,2374,1,no,8,3ft,gas,35,0
159,2374,2,no,6,3ft,hyb,30,1
159,2374,3,no,8,2ft,gas,35,0
159,2375,1,no,6,2ft,hyb,30,0
159,2375,2,no,6,2ft,hyb,35,0
159,2375,3,no,8,2ft,hyb,40,1
159,2376,1,no,7,2ft,elec,30,0
159,2376,2,no,8,2ft,elec,35,1
159,2376,3,no,7,2ft,hyb,35,0
159,2377,1,no,6,3ft,elec,35,0
159,2377,2,no,6,3ft,gas,40,0
159,2377,3,no,6,2ft,gas,30,1
159,2378,1,no,8,3ft,gas,40,0
159,2378,2,no,6,2ft,elec,35,1
159,2378,3,no,6,2ft,elec,40,0
159,2379,1,no,7,3ft,hyb,40,0
159,2379,2,no,8,3ft,hyb,35,1
159,2379,3,no,6,3ft,elec,40,0
159,2380,1,no,8,2ft,hyb,35,1
159,2380,2,no,7,3ft,hyb,30,0
159,2380,3,no,7,2ft,elec,40,0
159,2381,1,no,8,3ft,elec,30,0
159,2381,2,no,8,3ft,hyb,40,0
159,2381,3,no,8,3ft,elec,35,1
159,2382,1,no,7,3ft,elec,40,0
159,2382,2,no,7,2ft,gas,30,0
159,2382,3,no,8,3ft,gas,30,1
159,2383,1,no,6,3ft,hyb,40,0
159,2383,2,no,7,2ft,elec,35,1
159,2383,3,no,6,3ft,hyb,35,0
159,2384,1,no,6,2ft,gas,40,0
159,2384,2,no,7,2ft,gas,40,1
159,2384,3,no,6,3ft,gas,35,0
159,2385,1,no,7,3ft,hyb,35,0
159,2385,2,no,7,2ft,hyb,30,0
159,2385,3,no,6,3ft,elec,30,1
160,2386,1,no,6,3ft,hyb,30,0
160,2386,2,no,8,2ft,elec,40,0
160,2386,3,no,6,2ft,elec,40,1
160,2387,1,no,6,2ft,gas,30,1
160,2387,2,no,6,2ft,hyb,40,0
160,2387,3,no,8,3ft,hyb,40,0
160,2388,1,no,7,2ft,elec,30,0
160,2388,2,no,8,2ft,gas,30,1
160,2388,3,no,8,2ft,elec,30,0
160,2389,1,no,7,2ft,hyb,40,0
160,2389,2,no,6,3ft,elec,35,0
160,2389,3,no,8,2ft,hyb,30,1
160,2390,1,no,8,3ft,elec,30,0
160,2390,2,no,7,2ft,elec,35,0
160,2390,3,no,7,2ft,gas,30,1
160,2391,1,no,7,2ft,hyb,30,1
160,2391,2,no,7,3ft,elec,35,0
160,2391,3,no,6,2ft,gas,35,0
160,2392,1,no,8,3ft,gas,40,1
160,2392,2,no,6,3ft,hyb,40,0
160,2392,3,no,7,3ft,elec,40,0
160,2393,1,no,6,3ft,gas,40,0
160,2393,2,no,8,2ft,gas,35,1
160,2393,3,no,6,2ft,gas,40,0
160,2394,1,no,8,3ft,elec,40,0
160,2394,2,no,7,3ft,hyb,35,1
160,2394,3,no,7,3ft,hyb,40,0
160,2395,1,no,8,3ft,hyb,30,1
160,2395,2,no,6,3ft,elec,40,0
160,2395,3,no,7,2ft,elec,40,0
160,2396,1,no,7,3ft,gas,40,0
160,2396,2,no,8,3ft,elec,35,0
160,2396,3,no,7,2ft,gas,40,1
160,2397,1,no,6,2ft,hyb,30,0
160,2397,2,no,8,2ft,elec,35,0
160,2397,3,no,8,2ft,hyb,35,1
160,2398,1,no,6,2ft,elec,30,0
160,2398,2,no,7,2ft,hyb,35,1
160,2398,3,no,6,2ft,elec,35,0
160,2399,1,no,8,2ft,gas,40,0
160,2399,2,no,8,3ft,gas,35,0
160,2399,3,no,7,3ft,gas,30,1
160,2400,1,no,7,3ft,elec,30,0
160,2400,2,no,7,2ft,gas,35,0
160,2400,3,no,8,2ft,hyb,40,1
161,2401,1,no,6,2ft,hyb,35,0
161,2401,2,no,8,2ft,gas,40,1
161,2401,3,no,6,3ft,hyb,35,0
161,2402,1,no,8,3ft,elec,40,0
161,2402,2,no,8,2ft,gas,30,1
161,2402,3,no,6,3ft,hyb,40,0
161,2403,1,no,8,2ft,elec,30,0
161,2403,2,no,6,3ft,gas,30,1
161,2403,3,no,8,2ft,elec,40,0
161,2404,1,no,6,2ft,hyb,40,0
161,2404,2,no,6,2ft,gas,40,0
161,2404,3,no,8,3ft,hyb,35,1
161,2405,1,no,6,2ft,hyb,30,1
161,2405,2,no,7,2ft,hyb,40,0
161,2405,3,no,7,3ft,hyb,30,0
161,2406,1,no,8,3ft,hyb,30,1
161,2406,2,no,6,2ft,elec,35,0
161,2406,3,no,7,2ft,elec,40,0
161,2407,1,no,6,3ft,elec,30,0
161,2407,2,no,7,3ft,gas,30,1
161,2407,3,no,7,2ft,hyb,30,0
161,2408,1,no,6,2ft,elec,30,0
161,2408,2,no,7,2ft,gas,30,1
161,2408,3,no,8,3ft,gas,30,0
161,2409,1,no,6,2ft,gas,30,1
161,2409,2,no,6,3ft,gas,40,0
161,2409,3,no,6,2ft,elec,40,0
161,2410,1,no,8,2ft,hyb,35,1
161,2410,2,no,7,3ft,elec,30,0
161,2410,3,no,7,2ft,elec,35,0
161,2411,1,no,8,3ft,elec,30,0
161,2411,2,no,8,2ft,elec,35,0
161,2411,3,no,8,3ft,gas,35,1
161,2412,1,no,7,2ft,hyb,35,0
161,2412,2,no,8,2ft,gas,35,0
161,2412,3,no,7,3ft,hyb,40,1
161,2413,1,no,7,3ft,elec,35,0
161,2413,2,no,7,2ft,gas,40,0
161,2413,3,no,8,3ft,gas,40,1
161,2414,1,no,7,3ft,gas,35,1
161,2414,2,no,7,2ft,gas,35,0
161,2414,3,no,7,3ft,hyb,35,0
161,2415,1,no,8,2ft,hyb,30,0
161,2415,2,no,8,2ft,hyb,40,0
161,2415,3,no,8,3ft,elec,35,1
162,2416,1,no,6,3ft,elec,35,0
162,2416,2,no,6,3ft,gas,40,1
162,2416,3,no,8,3ft,elec,35,0
162,2417,1,no,6,3ft,hyb,35,0
162,2417,2,no,7,3ft,hyb,30,1
162,2417,3,no,7,2ft,gas,35,0
162,2418,1,no,7,3ft,gas,30,1
162,2418,2,no,6,3ft,elec,40,0
162,2418,3,no,8,3ft,hyb,30,0
162,2419,1,no,7,2ft,elec,40,0
162,2419,2,no,8,3ft,gas,40,1
162,2419,3,no,7,2ft,elec,35,0
162,2420,1,no,6,2ft,hyb,40,0
162,2420,2,no,7,2ft,gas,30,1
162,2420,3,no,8,2ft,gas,35,0
162,2421,1,no,6,3ft,elec,30,1
162,2421,2,no,8,3ft,gas,35,0
162,2421,3,no,8,2ft,hyb,40,0
162,2422,1,no,7,3ft,gas,35,0
162,2422,2,no,6,3ft,gas,35,1
162,2422,3,no,7,2ft,gas,40,0
162,2423,1,no,8,3ft,elec,40,0
162,2423,2,no,8,2ft,elec,30,1
162,2423,3,no,8,3ft,gas,30,0
162,2424,1,no,6,2ft,elec,35,0
162,2424,2,no,8,3ft,elec,30,0
162,2424,3,no,6,3ft,gas,30,1
162,2425,1,no,6,2ft,hyb,35,0
162,2425,2,no,6,2ft,hyb,30,1
162,2425,3,no,8,3ft,hyb,40,0
162,2426,1,no,7,2ft,hyb,40,0
162,2426,2,no,8,2ft,gas,30,1
162,2426,3,no,6,3ft,hyb,40,0
162,2427,1,no,7,3ft,hyb,40,1
162,2427,2,no,8,3ft,hyb,35,0
162,2427,3,no,7,3ft,elec,35,0
162,2428,1,no,6,2ft,gas,35,0
162,2428,2,no,6,2ft,gas,30,1
162,2428,3,no,8,2ft,gas,40,0
162,2429,1,no,7,2ft,hyb,30,1
162,2429,2,no,8,2ft,elec,35,0
162,2429,3,no,8,2ft,hyb,35,0
162,2430,1,no,7,3ft,elec,30,1
162,2430,2,no,8,2ft,elec,40,0
162,2430,3,no,7,3ft,elec,40,0
163,2431,1,yes,8,2ft,elec,40,0
163,2431,2,yes,8,2ft,gas,40,1
163,2431,3,yes,8,2ft,elec,35,0
163,2432,1,yes,7,3ft,hyb,35,1
163,2432,2,yes,6,3ft,elec,35,0
163,2432,3,yes,8,3ft,gas,35,0
163,2433,1,yes,7,2ft,gas,35,1
163,2433,2,yes,7,3ft,hyb,40,0
163,2433,3,yes,6,3ft,hyb,30,0
163,2434,1,yes,7,2ft,elec,30,0
163,2434,2,yes,7,3ft,gas,30,1
163,2434,3,yes,6,2ft,elec,35,0
163,2435,1,yes,6,3ft,elec,40,0
163,2435,2,yes,6,2ft,elec,30,0
163,2435,3,yes,8,2ft,hyb,30,1
163,2436,1,yes,8,3ft,hyb,30,0
163,2436,2,yes,8,3ft,gas,30,0
163,2436,3,yes,7,2ft,gas,30,1
163,2437,1,yes,6,3ft,hyb,40,0
163,2437,2,yes,8,3ft,hyb,35,0
163,2437,3,yes,6,2ft,gas,35,1
163,2438,1,yes,6,3ft,gas,40,1
163,2438,2,yes,7,2ft,hyb,35,0
163,2438,3,yes,6,2ft,hyb,30,0
163,2439,1,yes,7,2ft,hyb,30,0
163,2439,2,yes,6,2ft,hyb,35,0
163,2439,3,yes,8,3ft,elec,40,1
163,2440,1,yes,6,3ft,gas,30,1
163,2440,2,yes,7,3ft,elec,30,0
163,2440,3,yes,8,2ft,elec,30,0
163,2441,1,yes,6,2ft,hyb,40,0
163,2441,2,yes,8,2ft,hyb,35,0
163,2441,3,yes,8,2ft,gas,30,1
163,2442,1,yes,7,3ft,elec,35,0
163,2442,2,yes,6,2ft,elec,40,0
163,2442,3,yes,6,3ft,hyb,35,1
163,2443,1,yes,7,2ft,gas,40,0
163,2443,2,yes,7,3ft,hyb,30,1
163,2443,3,yes,6,3ft,gas,35,0
163,2444,1,yes,7,3ft,elec,40,0
163,2444,2,yes,6,3ft,elec,30,0
163,2444,3,yes,7,3ft,gas,35,1
163,2445,1,yes,8,2ft,gas,35,1
163,2445,2,yes,8,3ft,hyb,40,0
163,2445,3,yes,8,3ft,gas,40,0
164,2446,1,no,6,3ft,hyb,30,1
164,2446,2,no,6,3ft,elec,35,0
164,2446,3,no,7,3ft,gas,35,0
164,2447,1,no,8,2ft,elec,30,1
164,2447,2,no,8,2ft,hyb,35,0
164,2447,3,no,7,3ft,elec,35,0
164,2448,1,no,7,2ft,elec,35,0
164,2448,2,no,8,2ft,elec,35,0
164,2448,3,no,8,3ft,gas,30,1
164,2449,1,no,7,3ft,hyb,40,0
164,2449,2,no,6,3ft,gas,40,0
164,2449,3,no,6,3ft,gas,30,1
164,2450,1,no,8,3ft,gas,35,1
164,2450,2,no,6,2ft,elec,35,0
164,2450,3,no,6,2ft,hyb,40,0
164,2451,1,no,8,3ft,hyb,30,1
164,2451,2,no,7,2ft,elec,30,0
164,2451,3,no,6,3ft,elec,40,0
164,2452,1,no,6,2ft,elec,30,0
164,2452,2,no,7,3ft,gas,40,0
164,2452,3,no,8,3ft,hyb,35,1
164,2453,1,no,8,3ft,elec,40,0
164,2453,2,no,6,3ft,hyb,40,1
164,2453,3,no,8,2ft,gas,40,0
164,2454,1,no,7,2ft,hyb,30,0
164,2454,2,no,6,3ft,elec,30,1
164,2454,3,no,6,2ft,hyb,30,0
164,2455,1,no,6,3ft,hyb,35,0
164,2455,2,no,6,2ft,elec,40,0
164,2455,3,no,7,3ft,hyb,35,1
164,2456,1,no,7,3ft,gas,30,1
164,2456,2,no,8,2ft,hyb,30,0
164,2456,3,no,7,3ft,hyb,30,0
164,2457,1,no,8,3ft,hyb,40,0
164,2457,2,no,7,2ft,gas,30,1
164,2457,3,no,6,2ft,gas,30,0
164,2458,1,no,7,2ft,elec,40,0
164,2458,2,no,7,2ft,gas,40,1
164,2458,3,no,6,2ft,gas,40,0
164,2459,1,no,8,2ft,elec,40,0
164,2459,2,no,7,2ft,hyb,40,1
164,2459,3,no,8,3ft,elec,35,0
164,2460,1,no,7,2ft,gas,35,1
164,2460,2,no,8,3ft,gas,40,0
164,2460,3,no,8,2ft,hyb,40,0
165,2461,1,no,8,2ft,elec,35,0
165,2461,2,no,6,2ft,gas,30,1
165,2461,3,no,6,3ft,hyb,40,0
165,2462,1,no,8,3ft,elec,40,0
165,2462,2,no,8,2ft,gas,30,1
165,2462,3,no,6,3ft,gas,40,0
165,2463,1,no,6,3ft,hyb,30,1
165,2463,2,no,7,2ft,hyb,40,0
165,2463,3,no,7,3ft,elec,30,0
165,2464,1,no,7,2ft,hyb,35,0
165,2464,2,no,7,3ft,elec,40,0
165,2464,3,no,6,3ft,gas,30,1
165,2465,1,no,7,3ft,hyb,35,0
165,2465,2,no,8,2ft,hyb,40,1
165,2465,3,no,8,3ft,hyb,30,0
165,2466,1,no,7,2ft,hyb,30,0
165,2466,2,no,8,3ft,hyb,40,0
165,2466,3,no,6,3ft,gas,35,1
165,2467,1,no,6,2ft,elec,40,0
165,2467,2,no,6,3ft,elec,30,1
165,2467,3,no,6,2ft,hyb,35,0
165,2468,1,no,8,2ft,elec,30,1
165,2468,2,no,8,3ft,elec,30,0
165,2468,3,no,7,2ft,gas,30,0
165,2469,1,no,8,2ft,hyb,30,1
165,2469,2,no,8,3ft,gas,35,0
165,2469,3,no,7,2ft,gas,40,0
165,2470,1,no,6,3ft,elec,35,0
165,2470,2,no,7,3ft,gas,30,1
165,2470,3,no,7,3ft,gas,35,0
165,2471,1,no,8,3ft,hyb,35,1
165,2471,2,no,6,3ft,elec,40,0
165,2471,3,no,8,2ft,gas,35,0
165,2472,1,no,6,2ft,elec,30,0
165,2472,2,no,7,2ft,gas,35,1
165,2472,3,no,8,3ft,gas,30,0
165,2473,1,no,7,2ft,elec,30,0
165,2473,2,no,7,2ft,elec,35,0
165,2473,3,no,6,2ft,gas,40,1
165,2474,1,no,7,2ft,elec,40,1
165,2474,2,no,8,3ft,elec,35,0
165,2474,3,no,8,2ft,hyb,35,0
165,2475,1,no,6,3ft,hyb,35,0
165,2475,2,no,7,3ft,hyb,40,1
165,2475,3,no,8,2ft,elec,40,0
166,2476,1,yes,7,3ft,elec,35,0
166,2476,2,yes,7,3ft,elec,40,1
166,2476,3,yes,6,2ft,elec,35,0
166,2477,1,yes,7,2ft,gas,30,1
166,2477,2,yes,6,3ft,elec,30,0
166,2477,3,yes,8,2ft,gas,30,0
166,2478,1,yes,8,3ft,hyb,40,0
166,2478,2,yes,7,3ft,elec,30,1
166,2478,3,yes,8,2ft,hyb,40,0
166,2479,1,yes,8,3ft,gas,35,1
166,2479,2,yes,8,2ft,hyb,30,0
166,2479,3,yes,7,2ft,hyb,40,0
166,2480,1,yes,6,2ft,elec,30,0
166,2480,2,yes,6,2ft,gas,40,0
166,2480,3,yes,7,3ft,hyb,30,1
166,2481,1,yes,6,3ft,gas,40,0
166,2481,2,yes,7,3ft,gas,30,1
166,2481,3,yes,8,3ft,hyb,35,0
166,2482,1,yes,8,3ft,elec,35,0
166,2482,2,yes,7,3ft,gas,40,0
166,2482,3,yes,6,3ft,hyb,30,1
166,2483,1,yes,6,3ft,hyb,35,1
166,2483,2,yes,6,2ft,hyb,40,0
166,2483,3,yes,8,2ft,elec,30,0
166,2484,1,yes,6,2ft,hyb,35,0
166,2484,2,yes,8,3ft,hyb,30,1
166,2484,3,yes,6,2ft,elec,40,0
166,2485,1,yes,8,3ft,gas,40,1
166,2485,2,yes,8,3ft,elec,30,0
166,2485,3,yes,6,3ft,hyb,40,0
166,2486,1,yes,8,2ft,elec,40,0
166,2486,2,yes,7,2ft,elec,35,0
166,2486,3,yes,7,3ft,hyb,35,1
166,2487,1,yes,7,2ft,hyb,30,1
166,2487,2,yes,6,2ft,gas,30,0
166,2487,3,yes,6,3ft,elec,40,0
166,2488,1,yes,6,3ft,gas,30,0
166,2488,2,yes,7,2ft,elec,30,0
166,2488,3,yes,8,3ft,gas,30,1
166,2489,1,yes,7,2ft,elec,40,0
166,2489,2,yes,6,3ft,gas,35,1
166,2489,3,yes,8,2ft,gas,35,0
166,2490,1,yes,6,3ft,elec,35,0
166,2490,2,yes,7,2ft,gas,40,1
166,2490,3,yes,8,2ft,elec,35,0
167,2491,1,yes,7,3ft,gas,30,0
167,2491,2,yes,8,3ft,gas,30,1
167,2491,3,yes,8,2ft,elec,30,0
167,2492,1,yes,8,2ft,elec,35,1
167,2492,2,yes,7,2ft,elec,30,0
167,2492,3,yes,6,3ft,hyb,40,0
167,2493,1,yes,8,2ft,hyb,35,0
167,2493,2,yes,8,3ft,gas,40,1
167,2493,3,yes,8,2ft,gas,40,0
167,2494,1,yes,7,3ft,hyb,35,0
167,2494,2,yes,8,2ft,hyb,30,1
167,2494,3,yes,7,2ft,gas,35,0
167,2495,1,yes,7,3ft,elec,40,0
167,2495,2,yes,7,3ft,gas,35,1
167,2495,3,yes,7,2ft,hyb,35,0
167,2496,1,yes,7,3ft,hyb,40,0
167,2496,2,yes,7,3ft,elec,30,1
167,2496,3,yes,7,3ft,elec,35,0
167,2497,1,yes,6,3ft,elec,35,0
167,2497,2,yes,6,2ft,hyb,40,0
167,2497,3,yes,8,2ft,gas,35,1
167,2498,1,yes,8,2ft,elec,40,0
167,2498,2,yes,7,2ft,gas,30,0
167,2498,3,yes,8,3ft,elec,35,1
167,2499,1,yes,8,2ft,hyb,40,0
167,2499,2,yes,6,2ft,elec,30,0
167,2499,3,yes,8,3ft,elec,40,1
167,2500,1,yes,6,3ft,elec,30,0
167,2500,2,yes,8,3ft,hyb,40,1
167,2500,3,yes,6,2ft,gas,35,0
167,2501,1,yes,8,3ft,elec,30,0
167,2501,2,yes,8,3ft,hyb,30,1
167,2501,3,yes,6,3ft,gas,35,0
167,2502,1,yes,6,2ft,elec,35,1
167,2502,2,yes,6,2ft,hyb,30,0
167,2502,3,yes,6,3ft,elec,40,0
167,2503,1,yes,8,3ft,gas,35,1
167,2503,2,yes,6,2ft,gas,30,0
167,2503,3,yes,6,2ft,elec,40,0
167,2504,1,yes,7,2ft,gas,40,1
167,2504,2,yes,7,2ft,hyb,40,0
167,2504,3,yes,6,3ft,gas,40,0
167,2505,1,yes,6,2ft,hyb,35,0
167,2505,2,yes,7,3ft,gas,40,1
167,2505,3,yes,6,3ft,hyb,30,0
168,2506,1,no,6,2ft,gas,40,0
168,2506,2,no,7,2ft,gas,30,0
168,2506,3,no,6,3ft,gas,30,1
168,2507,1,no,8,3ft,gas,35,1
168,2507,2,no,6,2ft,hyb,30,0
168,2507,3,no,6,3ft,elec,35,0
168,2508,1,no,6,2ft,elec,30,0
168,2508,2,no,6,3ft,elec,40,0
168,2508,3,no,7,3ft,gas,30,1
168,2509,1,no,6,2ft,gas,35,0
168,2509,2,no,6,3ft,elec,30,1
168,2509,3,no,7,2ft,elec,40,0
168,2510,1,no,8,2ft,elec,35,0
168,2510,2,no,7,2ft,elec,30,0
168,2510,3,no,7,2ft,hyb,35,1
168,2511,1,no,7,2ft,gas,40,0
168,2511,2,no,7,3ft,elec,35,0
168,2511,3,no,8,2ft,hyb,30,1
168,2512,1,no,7,3ft,elec,30,0
168,2512,2,no,6,3ft,gas,35,1
168,2512,3,no,7,3ft,hyb,35,0
168,2513,1,no,8,2ft,gas,35,0
168,2513,2,no,6,3ft,hyb,35,1
168,2513,3,no,8,3ft,elec,40,0
168,2514,1,no,6,2ft,elec,35,0
168,2514,2,no,7,2ft,hyb,40,0
168,2514,3,no,7,2ft,hyb,30,1
168,2515,1,no,8,3ft,gas,40,0
168,2515,2,no,6,3ft,gas,40,1
168,2515,3,no,6,2ft,hyb,40,0
168,2516,1,no,8,3ft,elec,30,0
168,2516,2,no,8,2ft,gas,40,0
168,2516,3,no,6,2ft,gas,30,1
168,2517,1,no,7,3ft,gas,40,0
168,2517,2,no,7,3ft,hyb,30,1
168,2517,3,no,8,3ft,elec,35,0
168,2518,1,no,6,2ft,elec,40,0
168,2518,2,no,8,3ft,hyb,40,0
168,2518,3,no,8,2ft,gas,30,1
168,2519,1,no,8,2ft,hyb,35,1
168,2519,2,no,7,3ft,elec,40,0
168,2519,3,no,8,2ft,elec,30,0
168,2520,1,no,7,3ft,gas,35,1
168,2520,2,no,6,3ft,hyb,30,0
168,2520,3,no,7,3ft,hyb,40,0
169,2521,1,no,7,2ft,hyb,35,0
169,2521,2,no,7,3ft,hyb,30,1
169,2521,3,no,7,2ft,elec,35,0
169,2522,1,no,7,3ft,gas,40,0
169,2522,2,no,8,2ft,hyb,30,1
169,2522,3,no,6,2ft,hyb,40,0
169,2523,1,no,6,3ft,gas,35,1
169,2523,2,no,6,2ft,elec,40,0
169,2523,3,no,6,2ft,hyb,30,0
169,2524,1,no,6,3ft,elec,30,1
169,2524,2,no,6,2ft,gas,30,0
169,2524,3,no,8,2ft,hyb,35,0
169,2525,1,no,6,2ft,gas,40,0
169,2525,2,no,7,3ft,elec,30,0
169,2525,3,no,6,3ft,gas,30,1
169,2526,1,no,8,3ft,hyb,40,0
169,2526,2,no,8,2ft,gas,30,1
169,2526,3,no,7,3ft,gas,35,0
169,2527,1,no,6,2ft,hyb,35,0
169,2527,2,no,7,3ft,hyb,35,1
169,2527,3,no,6,2ft,elec,35,0
169,2528,1,no,7,2ft,elec,30,1
169,2528,2,no,6,3ft,hyb,35,0
169,2528,3,no,8,2ft,elec,30,0
169,2529,1,no,8,3ft,hyb,30,0
169,2529,2,no,6,3ft,elec,40,0
169,2529,3,no,6,3ft,hyb,30,1
169,2530,1,no,7,2ft,hyb,40,0
169,2530,2,no,7,3ft,hyb,40,0
169,2530,3,no,8,3ft,gas,40,1
169,2531,1,no,8,3ft,gas,30,0
169,2531,2,no,7,3ft,gas,30,0
169,2531,3,no,8,3ft,elec,30,1
169,2532,1,no,6,3ft,elec,35,1
169,2532,2,no,6,3ft,hyb,40,0
169,2532,3,no,8,2ft,elec,35,0
169,2533,1,no,7,2ft,elec,40,0
169,2533,2,no,8,2ft,hyb,40,0
169,2533,3,no,7,3ft,elec,35,1
169,2534,1,no,6,2ft,elec,30,1
169,2534,2,no,7,2ft,gas,40,0
169,2534,3,no,8,3ft,elec,40,0
169,2535,1,no,8,3ft,elec,35,0
169,2535,2,no,8,3ft,gas,35,1
169,2535,3,no,6,2ft,gas,35,0
170,2536,1,no,6,3ft,gas,40,1
170,2536,2,no,8,3ft,gas,35,0
170,2536,3,no,6,3ft,hyb,30,0
170,2537,1,no,7,3ft,hyb,40,0
170,2537,2,no,6,3ft,elec,35,1
170,2537,3,no,8,3ft,hyb,30,0
170,2538,1,no,8,3ft,elec,35,0
170,2538,2,no,7,3ft,gas,30,1
170,2538,3,no,7,3ft,gas,40,0
170,2539,1,no,6,2ft,elec,35,0
170,2539,2,no,6,2ft,gas,30,1
170,2539,3,no,7,2ft,elec,30,0
170,2540,1,no,8,2ft,hyb,30,0
170,2540,2,no,8,3ft,elec,40,0
170,2540,3,no,7,2ft,hyb,35,1
170,2541,1,no,7,2ft,elec,40,0
170,2541,2,no,7,3ft,elec,40,1
170,2541,3,no,6,2ft,hyb,40,0
170,2542,1,no,6,2ft,elec,30,1
170,2542,2,no,7,3ft,hyb,35,0
170,2542,3,no,6,2ft,gas,40,0
170,2543,1,no,8,2ft,hyb,35,0
170,2543,2,no,6,2ft,hyb,30,1
